id,tag_name,name,published_at,created_at,draft,prerelease,html_url,tarball_url,zipball_url
269803151,v1.7.3,v1.7.3,2025-12-12T11:01:53Z,2025-12-12T07:20:40Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.7.3,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.7.3,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.7.3
265907790,v1.7.0,v1.7.0,2025-11-28T08:51:33Z,2025-11-28T07:55:12Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.7.0,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.7.0,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.7.0
261962791,v1.7.0-beta.6,v1.7.0-beta.6,2025-11-13T02:48:01Z,2025-11-13T02:01:18Z,False,True,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.7.0-beta.6,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.7.0-beta.6,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.7.0-beta.6
259448438,v1.6.7,v1.6.7,2025-11-04T05:07:44Z,2025-11-04T04:56:05Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.6.7,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.6.7,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.6.7
255483926,v1.7.0-beta.2,v1.7.0-beta.2,2025-10-18T04:08:50Z,2025-10-18T03:14:16Z,False,True,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.7.0-beta.2,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.7.0-beta.2,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.7.0-beta.2
253800889,v1.6.4,v1.6.4,2025-10-11T07:49:14Z,2025-10-11T06:21:06Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.6.4,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.6.4,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.6.4
250553648,v1.6.2,v1.6.2,2025-09-28T09:16:34Z,2025-09-28T07:07:21Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.6.2,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.6.2,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.6.2
249346902,v1.6.0-rc.4,v1.6.0-rc.4,2025-09-24T03:31:38Z,2025-09-23T12:47:09Z,False,True,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.6.0-rc.4,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.6.0-rc.4,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.6.0-rc.4
246713551,v1.5.11,v1.5.11,2025-09-12T08:56:01Z,2025-09-12T08:20:22Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.5.11,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.5.11,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.5.11
244376541,v1.6.0-beta.6,v1.6.0-beta.6,2025-09-03T09:53:18Z,2025-09-03T09:20:01Z,False,True,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.6.0-beta.6,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.6.0-beta.6,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.6.0-beta.6
243956084,v1.5.9,v1.5.9,2025-09-02T02:10:30Z,2025-09-01T20:43:58Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.5.9,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.5.9,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.5.9
243403945,v1.6.0-beta.2,v1.6.0-beta.2,2025-08-29T08:21:52Z,2025-08-29T08:01:45Z,False,True,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.6.0-beta.2,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.6.0-beta.2,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.6.0-beta.2
241381129,v1.5.7-rc.2,v1.5.7-rc.2,2025-08-21T03:18:31Z,2025-08-21T02:59:55Z,False,True,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.5.7-rc.2,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.5.7-rc.2,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.5.7-rc.2
238972838,v1.5.6-rc.1,v1.5.6-rc.1,2025-08-11T10:48:07Z,2025-08-11T10:37:36Z,False,True,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.5.6-rc.1,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.5.6-rc.1,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.5.6-rc.1
237863325,v1.5.4,v1.5.4,2025-08-06T07:02:18Z,2025-08-06T06:39:34Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.5.4,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.5.4,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.5.4
235911060,v1.5.4-rc.1,v1.5.4-rc.1,2025-07-29T10:41:18Z,2025-07-29T10:26:46Z,False,True,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.5.4-rc.1,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.5.4-rc.1,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.5.4-rc.1
232801925,v1.5.0,v1.5.0,2025-07-17T01:54:24Z,2025-07-16T09:55:45Z,False,True,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.5.0,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.5.0,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.5.0
231517612,v1.4.10,v1.4.10,2025-07-10T15:51:12Z,2025-07-10T15:31:03Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.4.10,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.4.10,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.4.10
230392788,v1.5.0-rc.5,v1.5.0-rc.5,2025-07-07T09:21:17Z,2025-07-07T03:05:47Z,False,True,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.5.0-rc.5,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.5.0-rc.5,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.5.0-rc.5
228708128,v1.5.0-rc.2,v1.5.0-rc.2,2025-06-30T08:52:51Z,2025-06-28T13:20:39Z,False,True,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.5.0-rc.2,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.5.0-rc.2,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.5.0-rc.2
226886626,v1.4.5,v1.4.5,2025-06-22T09:41:40Z,2025-06-22T09:31:43Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.4.5,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.4.5,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.4.5
225439338,v1.4.3,v1.4.3,2025-06-16T08:40:13Z,2025-06-16T08:21:06Z,False,False,https://github.com/CherryHQ/cherry-studio/releases/tag/v1.4.3,https://api.github.com/repos/CherryHQ/cherry-studio/tarball/v1.4.3,https://api.github.com/repos/CherryHQ/cherry-studio/zipball/v1.4.3
